#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NDUFV3	NDUFV2	9606.ENSP00000346196	9606.ENSP00000327268	0	0	0	0	0.165	0.999	0.967	0.973	0.999
NDUFV3	NDUFA12	9606.ENSP00000346196	9606.ENSP00000330737	0	0	0	0	0.351	0.998	0.967	0.852	0.999
NDUFV3	UQCR10	9606.ENSP00000346196	9606.ENSP00000332887	0	0	0	0	0.691	0.826	0	0.309	0.959
NDUFV3	NDUFA4	9606.ENSP00000346196	9606.ENSP00000339720	0	0	0	0	0.212	0.091	0.944	0.540	0.979
NDUFV3	UQCRQ	9606.ENSP00000346196	9606.ENSP00000367939	0	0	0	0	0.339	0.826	0	0.234	0.904
NDUFV3	COX7B	9606.ENSP00000346196	9606.ENSP00000497474	0	0	0	0	0.305	0.811	0	0.380	0.911
NDUFV3	COX6B1	9606.ENSP00000346196	9606.ENSP00000466818	0	0	0	0	0.273	0.819	0	0.380	0.911
NDUFV3	COX4I1	9606.ENSP00000346196	9606.ENSP00000457513	0	0	0	0	0.271	0.843	0	0.328	0.916
NDUFV3	UQCR11	9606.ENSP00000346196	9606.ENSP00000467262	0	0	0	0	0.618	0.812	0	0.294	0.945
NDUFV3	COX7C	9606.ENSP00000346196	9606.ENSP00000425759	0	0	0	0	0.611	0.812	0	0.321	0.946
NDUFV3	MT-ND4L	9606.ENSP00000346196	9606.ENSP00000354728	0	0	0	0	0	0.894	0.851	0.251	0.987
NDUFV3	MT-ND6	9606.ENSP00000346196	9606.ENSP00000354665	0	0	0	0	0	0.894	0.851	0.511	0.991
NDUFV3	MT-ND3	9606.ENSP00000346196	9606.ENSP00000355206	0	0	0	0	0	0.894	0.967	0.282	0.997
NDUFV3	NDUFB1	9606.ENSP00000346196	9606.ENSP00000483888	0	0	0	0	0.179	0.940	0.900	0.541	0.997
NDUFV3	MT-ND5	9606.ENSP00000346196	9606.ENSP00000354813	0	0	0	0	0.063	0.936	0.967	0.298	0.998
NDUFV3	NDUFB2	9606.ENSP00000346196	9606.ENSP00000419087	0	0	0	0	0.206	0.897	0.967	0.384	0.998
NDUFV3	MT-ND4	9606.ENSP00000346196	9606.ENSP00000354961	0	0	0	0	0.062	0.935	0.967	0.298	0.998
NDUFV3	TIMMDC1	9606.ENSP00000346196	9606.ENSP00000418803	0	0	0	0	0.101	0.994	0.500	0.359	0.998
NDUFV3	MT-ND1	9606.ENSP00000346196	9606.ENSP00000354687	0	0	0	0	0.063	0.903	0.967	0.540	0.998
NDUFV3	MT-ND2	9606.ENSP00000346196	9606.ENSP00000355046	0	0	0	0	0.056	0.948	0.967	0.283	0.998
NDUFV3	NDUFA6	9606.ENSP00000346196	9606.ENSP00000482543	0	0	0	0	0.379	0.998	0.967	0.852	0.999
NDUFV3	NDUFA5	9606.ENSP00000346196	9606.ENSP00000417142	0	0	0	0	0.358	0.939	0.967	0.823	0.999
NDUFV3	NDUFA13	9606.ENSP00000346196	9606.ENSP00000423673	0	0	0	0	0.686	0.943	0.967	0.408	0.999
NDUFV3	NDUFC1	9606.ENSP00000346196	9606.ENSP00000441126	0	0	0	0	0.589	0.825	0.967	0.846	0.999
NDUFV3	NDUFS1	9606.ENSP00000346196	9606.ENSP00000392709	0	0	0	0	0.163	0.982	0.967	0.931	0.999
NDUFV3	NDUFAB1	9606.ENSP00000346196	9606.ENSP00000458770	0	0	0	0	0.124	0.992	0.967	0.536	0.999
NDUFV3	NDUFB3	9606.ENSP00000346196	9606.ENSP00000407336	0	0	0	0	0.401	0.937	0.967	0.809	0.999
NDUFV3	NDUFB6	9606.ENSP00000346196	9606.ENSP00000369176	0	0	0	0	0.219	0.946	0.967	0.552	0.999
NDUFV3	NDUFS2	9606.ENSP00000346196	9606.ENSP00000356972	0	0	0	0	0.148	0.940	0.967	0.537	0.999
NDUFV3	NDUFS5	9606.ENSP00000346196	9606.ENSP00000362058	0	0	0	0	0.608	0.998	0.900	0.472	0.999
NDUFV3	NDUFA8	9606.ENSP00000346196	9606.ENSP00000362873	0	0	0	0	0.420	0.958	0.967	0.491	0.999
NDUFV3	NDUFA3	9606.ENSP00000346196	9606.ENSP00000418438	0	0	0	0	0.629	0.938	0.967	0.590	0.999
NDUFV3	NDUFV1	9606.ENSP00000346196	9606.ENSP00000497587	0	0	0	0	0.169	0.999	0.967	0.984	0.999
NDUFV3	NDUFA1	9606.ENSP00000346196	9606.ENSP00000360492	0	0	0	0	0.258	0.922	0.967	0.700	0.999
NDUFV3	NDUFA11	9606.ENSP00000346196	9606.ENSP00000389160	0	0	0	0	0.402	0.998	0.944	0.476	0.999
NFKB1	NFKBIA	9606.ENSP00000226574	9606.ENSP00000216797	0	0	0	0.755	0.242	0.997	0.900	0.986	0.999
NFKB1	PPP2CB	9606.ENSP00000226574	9606.ENSP00000221138	0	0	0	0	0.063	0.127	0.900	0.122	0.918
NFKB1	TNFAIP3	9606.ENSP00000226574	9606.ENSP00000481570	0	0	0	0	0.285	0.297	0	0.832	0.908
NFKB1	HMGB1	9606.ENSP00000226574	9606.ENSP00000345347	0	0	0	0	0.111	0.294	0.400	0.820	0.923
NFKB1	STAT1	9606.ENSP00000226574	9606.ENSP00000354394	0	0	0	0	0.129	0.045	0	0.918	0.926
NFKB1	IFNB1	9606.ENSP00000226574	9606.ENSP00000369581	0	0	0	0	0.045	0	0.650	0.802	0.928
NFKB1	PPP2CA	9606.ENSP00000226574	9606.ENSP00000418447	0	0	0	0	0.126	0.127	0.900	0.204	0.931
NFKB1	BIRC3	9606.ENSP00000226574	9606.ENSP00000263464	0	0	0	0	0.202	0.608	0	0.822	0.939
NFKB1	MAPK9	9606.ENSP00000226574	9606.ENSP00000394560	0	0	0	0	0.049	0.072	0.900	0.436	0.943
NFKB1	PRKACB	9606.ENSP00000226574	9606.ENSP00000359719	0	0	0	0	0.069	0.045	0.900	0.451	0.944
NFKB1	PRKACA	9606.ENSP00000226574	9606.ENSP00000309591	0	0	0	0	0.070	0.045	0.900	0.451	0.944
NFKB1	IL1A	9606.ENSP00000226574	9606.ENSP00000263339	0	0	0	0	0.176	0	0.400	0.900	0.946
NFKB1	TRAF6	9606.ENSP00000226574	9606.ENSP00000433623	0	0	0	0	0.088	0.045	0.500	0.902	0.951
NFKB1	PRKCQ	9606.ENSP00000226574	9606.ENSP00000263125	0	0	0	0	0.062	0.062	0.900	0.536	0.953
NFKB1	STAT3	9606.ENSP00000226574	9606.ENSP00000264657	0	0	0	0	0.126	0.598	0	0.902	0.962
NFKB1	IL18	9606.ENSP00000226574	9606.ENSP00000280357	0	0	0	0	0.053	0	0.900	0.799	0.979
NFKB1	MAPK8	9606.ENSP00000226574	9606.ENSP00000378974	0	0	0	0	0.067	0.072	0.900	0.869	0.987
NFKB1	TP53	9606.ENSP00000226574	9606.ENSP00000269305	0	0	0	0	0.098	0.045	0	0.989	0.989
NFKB1	TLR4	9606.ENSP00000226574	9606.ENSP00000363089	0	0	0	0	0.116	0.093	0.900	0.932	0.993
NFKB1	JUN	9606.ENSP00000226574	9606.ENSP00000360266	0	0	0	0	0.093	0.292	0	0.992	0.994
NFKB1	IL1B	9606.ENSP00000226574	9606.ENSP00000263341	0	0	0	0	0.200	0	0.900	0.959	0.996
NFKB1	TNF	9606.ENSP00000226574	9606.ENSP00000398698	0	0	0	0	0.194	0	0.900	0.995	0.999
NFKB1	IKBKB	9606.ENSP00000226574	9606.ENSP00000430684	0	0	0	0	0.125	0.885	0.900	0.979	0.999
NFKBIA	JUN	9606.ENSP00000216797	9606.ENSP00000360266	0	0	0	0	0.235	0.292	0	0.844	0.908
NFKBIA	TP53	9606.ENSP00000216797	9606.ENSP00000269305	0	0	0	0	0.051	0.623	0	0.781	0.915
NFKBIA	STAT1	9606.ENSP00000216797	9606.ENSP00000354394	0	0	0	0	0.115	0.294	0	0.877	0.917
NFKBIA	IL1B	9606.ENSP00000216797	9606.ENSP00000263341	0	0	0	0	0.283	0	0	0.927	0.945
NFKBIA	PRKACA	9606.ENSP00000216797	9606.ENSP00000309591	0	0	0	0	0.063	0.045	0.900	0.664	0.965
NFKBIA	PRKACB	9606.ENSP00000216797	9606.ENSP00000359719	0	0	0	0	0.063	0.045	0.900	0.664	0.965
NFKBIA	TRAF6	9606.ENSP00000216797	9606.ENSP00000433623	0	0	0	0	0.063	0.045	0.500	0.933	0.966
NFKBIA	TNF	9606.ENSP00000216797	9606.ENSP00000398698	0	0	0	0	0.338	0.292	0	0.937	0.967
NFKBIA	IKBKB	9606.ENSP00000216797	9606.ENSP00000430684	0	0	0	0	0.042	0.994	0.900	0.995	0.999
NFKBIA	NFKB1	9606.ENSP00000216797	9606.ENSP00000226574	0	0	0	0.755	0.242	0.997	0.900	0.986	0.999
NGF	NGFR	9606.ENSP00000358525	9606.ENSP00000172229	0	0	0	0	0	0.863	0.900	0.999	0.999
NGFR	PIK3CD	9606.ENSP00000172229	9606.ENSP00000366563	0	0	0	0	0.043	0	0.900	0	0.900
NGFR	PIK3R3	9606.ENSP00000172229	9606.ENSP00000262741	0	0	0	0	0	0	0.900	0.063	0.902
NGFR	PIK3CB	9606.ENSP00000172229	9606.ENSP00000501150	0	0	0	0	0	0	0.900	0.088	0.904
NGFR	PIK3R2	9606.ENSP00000172229	9606.ENSP00000222254	0	0	0	0	0	0	0.900	0.101	0.906
NGFR	PIK3CA	9606.ENSP00000172229	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.157	0.912
NGFR	FADD	9606.ENSP00000172229	9606.ENSP00000301838	0	0	0	0	0	0.066	0.900	0.248	0.923
NGFR	TRAF6	9606.ENSP00000172229	9606.ENSP00000433623	0	0	0	0	0	0.636	0.900	0.716	0.988
NGFR	NGF	9606.ENSP00000172229	9606.ENSP00000358525	0	0	0	0	0	0.863	0.900	0.999	0.999
NRAS	MAPK1	9606.ENSP00000358548	9606.ENSP00000215832	0	0	0	0	0.109	0.098	0.900	0.551	0.959
NRAS	PIK3R2	9606.ENSP00000358548	9606.ENSP00000222254	0	0	0	0	0.042	0.065	0.900	0.345	0.933
NRAS	KRAS	9606.ENSP00000358548	9606.ENSP00000256078	0	0	0.050	0.981	0.095	0.422	0.900	0.059	0.944
NRAS	PIK3R3	9606.ENSP00000358548	9606.ENSP00000262741	0	0	0	0	0.049	0.065	0.900	0.242	0.923
NRAS	MAP2K2	9606.ENSP00000358548	9606.ENSP00000262948	0	0	0	0	0.050	0.163	0.900	0.654	0.968
NRAS	MAPK3	9606.ENSP00000358548	9606.ENSP00000263025	0	0	0	0	0.063	0.275	0.900	0.620	0.970
NRAS	PIK3CA	9606.ENSP00000358548	9606.ENSP00000263967	0	0	0	0	0.125	0.483	0.900	0.921	0.995
NRAS	MAP2K1	9606.ENSP00000358548	9606.ENSP00000302486	0	0	0	0	0.060	0.163	0.900	0.813	0.983
NRAS	IL3RA	9606.ENSP00000358548	9606.ENSP00000327890	0	0	0	0	0	0	0.900	0.278	0.924
NRAS	CSF2RB	9606.ENSP00000358548	9606.ENSP00000384053	0	0	0	0	0.059	0	0.900	0.042	0.901
NRAS	MAPK9	9606.ENSP00000358548	9606.ENSP00000394560	0	0	0	0	0.103	0.145	0.900	0.220	0.932
NRAS	HRAS	9606.ENSP00000358548	9606.ENSP00000407586	0	0	0.050	0.981	0	0.330	0.900	0.059	0.932
NRAS	MAPK8	9606.ENSP00000358548	9606.ENSP00000378974	0	0	0	0	0.129	0.145	0.900	0.298	0.940
NRAS	PIK3CB	9606.ENSP00000358548	9606.ENSP00000501150	0	0	0	0	0.074	0.133	0.900	0.422	0.947
NRAS	PIK3CD	9606.ENSP00000358548	9606.ENSP00000366563	0	0	0	0	0.056	0.352	0.900	0.337	0.954
NRBF2	RB1CC1	9606.ENSP00000277746	9606.ENSP00000025008	0	0	0	0	0.063	0.994	0.900	0.592	0.999
NRBF2	PIK3C3	9606.ENSP00000277746	9606.ENSP00000262039	0	0	0	0	0.044	0.994	0.900	0.994	0.999
NRBF2	AMBRA1	9606.ENSP00000277746	9606.ENSP00000431926	0	0	0	0	0	0	0	0.923	0.923
NRBF2	ULK2	9606.ENSP00000277746	9606.ENSP00000378914	0	0	0	0	0	0	0.900	0.445	0.942
NRBF2	ATG101	9606.ENSP00000277746	9606.ENSP00000338990	0	0	0	0	0.064	0	0.900	0.626	0.962
NRBF2	ULK1	9606.ENSP00000277746	9606.ENSP00000324560	0	0	0	0	0.044	0.994	0.900	0.519	0.999
NRBF2	PIK3R4	9606.ENSP00000277746	9606.ENSP00000349205	0	0	0	0	0.045	0.994	0.800	0.994	0.999
NUBPL	NDUFS2	9606.ENSP00000281081	9606.ENSP00000356972	0	0	0	0	0.042	0	0.500	0.812	0.902
PARP1	PARP2	9606.ENSP00000355759	9606.ENSP00000250416	0	0	0.098	0.870	0.130	0.613	0.800	0.513	0.965
PARP1	TP53	9606.ENSP00000355759	9606.ENSP00000269305	0	0	0	0	0.067	0.794	0	0.870	0.972
PARP1	CASP3	9606.ENSP00000355759	9606.ENSP00000311032	0	0	0	0	0.064	0.867	0.900	0.953	0.999
PARP1	CASP9	9606.ENSP00000355759	9606.ENSP00000330237	0	0	0	0	0.049	0.091	0.900	0.915	0.991
PARP1	BCL2	9606.ENSP00000355759	9606.ENSP00000381185	0	0	0	0	0.112	0.292	0	0.879	0.917
PARP1	MACROH2A1	9606.ENSP00000355759	9606.ENSP00000423563	0	0	0	0	0.058	0.845	0	0.885	0.981
PARP1	CASP7	9606.ENSP00000355759	9606.ENSP00000358327	0	0	0	0	0.062	0.706	0.900	0.848	0.995
PARP2	CASP7	9606.ENSP00000250416	9606.ENSP00000358327	0	0	0	0	0.044	0.092	0.900	0.162	0.917
PARP2	CASP9	9606.ENSP00000250416	9606.ENSP00000330237	0	0	0	0	0.049	0.091	0.900	0.163	0.917
PARP2	CASP3	9606.ENSP00000250416	9606.ENSP00000311032	0	0	0	0	0	0.092	0.900	0.269	0.927
PARP2	H2AC6	9606.ENSP00000250416	9606.ENSP00000367022	0	0	0	0	0	0.941	0	0.072	0.942
PARP2	PARP1	9606.ENSP00000250416	9606.ENSP00000355759	0	0	0.098	0.870	0.130	0.613	0.800	0.513	0.965
PARP4	CASP3	9606.ENSP00000371419	9606.ENSP00000311032	0	0	0	0	0.049	0.071	0.900	0.160	0.915
PARP4	CASP9	9606.ENSP00000371419	9606.ENSP00000330237	0	0	0	0	0.049	0.071	0.900	0.118	0.911
PARP4	CASP7	9606.ENSP00000371419	9606.ENSP00000358327	0	0	0	0	0.109	0.071	0.900	0.079	0.913
PCBP1	PCBP2	9606.ENSP00000305556	9606.ENSP00000352438	0	0	0.050	0.980	0.633	0.626	0.900	0.919	0.998
PCBP2	PCBP1	9606.ENSP00000352438	9606.ENSP00000305556	0	0	0.050	0.980	0.633	0.626	0.900	0.919	0.998
PDPK1	PIK3R2	9606.ENSP00000344220	9606.ENSP00000222254	0	0	0	0	0.066	0	0.900	0.460	0.945
PDPK1	PIK3R3	9606.ENSP00000344220	9606.ENSP00000262741	0	0	0	0	0.049	0	0.900	0.424	0.940
PDPK1	PRKCQ	9606.ENSP00000344220	9606.ENSP00000263125	0	0	0	0.707	0	0.393	0.750	0.428	0.905
PDPK1	PIK3CA	9606.ENSP00000344220	9606.ENSP00000263967	0	0	0	0	0.126	0.073	0.900	0.744	0.976
PDPK1	IKBKB	9606.ENSP00000344220	9606.ENSP00000430684	0	0	0	0.587	0.141	0.104	0.900	0.131	0.924
PDPK1	AKT3	9606.ENSP00000344220	9606.ENSP00000500582	0	0	0.085	0.747	0	0.275	0.900	0.192	0.939
PDPK1	PIK3CD	9606.ENSP00000344220	9606.ENSP00000366563	0	0	0	0	0.056	0.073	0.900	0.482	0.948
PDPK1	AKT2	9606.ENSP00000344220	9606.ENSP00000375892	0	0	0.089	0.753	0.162	0.464	0.900	0.213	0.962
PDPK1	PIK3CB	9606.ENSP00000344220	9606.ENSP00000501150	0	0	0	0	0.126	0.073	0.900	0.706	0.973
PDPK1	AKT1	9606.ENSP00000344220	9606.ENSP00000451828	0	0	0.082	0.744	0.095	0.918	0.900	0.926	0.999
PET100	PNKD	9606.ENSP00000470539	9606.ENSP00000273077	0	0	0	0	0.049	0	0	0.902	0.902
PET100	NDUFB1	9606.ENSP00000470539	9606.ENSP00000483888	0	0	0	0	0.902	0	0	0.222	0.920
PET117	COX15	9606.ENSP00000397881	9606.ENSP00000016171	0	0	0	0	0	0.095	0	0.909	0.914
PET117	PNKD	9606.ENSP00000397881	9606.ENSP00000273077	0	0	0	0	0	0	0	0.913	0.913
PGAM5	RIPK1	9606.ENSP00000438465	9606.ENSP00000259808	0	0	0	0	0.042	0.292	0	0.913	0.936
PGAM5	BCL2L1	9606.ENSP00000438465	9606.ENSP00000365230	0	0	0	0	0.049	0.295	0.900	0.963	0.997
PGAM5	DNM1L	9606.ENSP00000438465	9606.ENSP00000449089	0	0	0	0	0.049	0.314	0.900	0.907	0.993
PIDD1	RIPK1	9606.ENSP00000337797	9606.ENSP00000259808	0	0	0	0.552	0.049	0.573	0	0.835	0.927
PIDD1	TP53	9606.ENSP00000337797	9606.ENSP00000269305	0	0	0	0	0.049	0.045	0.750	0.837	0.958
PIDD1	FADD	9606.ENSP00000337797	9606.ENSP00000301838	0	0	0	0	0.049	0.573	0	0.788	0.906
PIDD1	CASP2	9606.ENSP00000337797	9606.ENSP00000312664	0	0	0	0	0	0.660	0.800	0.998	0.999
PIDD1	BID	9606.ENSP00000337797	9606.ENSP00000318822	0	0	0	0	0.052	0	0.900	0.312	0.929
PIK3C3	RB1CC1	9606.ENSP00000262039	9606.ENSP00000025008	0	0	0	0	0.074	0	0.900	0.895	0.989
PIK3C3	GABARAPL2	9606.ENSP00000262039	9606.ENSP00000037243	0	0	0	0	0.044	0	0.900	0.852	0.984
PIK3C3	PIK3R2	9606.ENSP00000262039	9606.ENSP00000222254	0	0	0	0	0.049	0	0.900	0.358	0.933
PIK3C3	WIPI1	9606.ENSP00000262039	9606.ENSP00000262139	0	0	0	0	0.060	0	0	0.900	0.902
PIK3C3	CAMK2A	9606.ENSP00000262039	9606.ENSP00000500386	0	0	0	0	0	0	0.900	0.076	0.903
PIK3C3	CAMK2B	9606.ENSP00000262039	9606.ENSP00000379098	0	0	0	0	0	0	0.900	0.073	0.903
PIK3C3	SH3GLB1	9606.ENSP00000262039	9606.ENSP00000479919	0	0	0	0	0.092	0.292	0	0.879	0.915
PIK3C3	VMP1	9606.ENSP00000262039	9606.ENSP00000262291	0	0	0	0	0.047	0.292	0	0.889	0.919
PIK3C3	ATG7	9606.ENSP00000262039	9606.ENSP00000346437	0	0	0	0	0.063	0.064	0	0.924	0.927
PIK3C3	ATG16L1	9606.ENSP00000262039	9606.ENSP00000375873	0	0	0	0	0	0.087	0.500	0.858	0.929
PIK3C3	ATG3	9606.ENSP00000262039	9606.ENSP00000283290	0	0	0	0	0.060	0.108	0.500	0.858	0.933
PIK3C3	PIK3R3	9606.ENSP00000262039	9606.ENSP00000262741	0	0	0	0	0.049	0	0.900	0.357	0.933
PIK3C3	PTEN	9606.ENSP00000262039	9606.ENSP00000361021	0	0	0	0	0.056	0.075	0.900	0.530	0.953
PIK3C3	ATG12	9606.ENSP00000262039	9606.ENSP00000425107	0	0	0	0	0.169	0	0.500	0.932	0.969
PIK3C3	WIPI2	9606.ENSP00000262039	9606.ENSP00000288828	0	0	0	0	0.057	0	0.500	0.944	0.971
PIK3C3	ATG5	9606.ENSP00000262039	9606.ENSP00000358072	0	0	0	0	0.056	0.087	0.500	0.944	0.972
PIK3C3	BCL2	9606.ENSP00000262039	9606.ENSP00000381185	0	0	0	0	0.050	0.069	0	0.975	0.976
PIK3C3	GABARAPL1	9606.ENSP00000262039	9606.ENSP00000411256	0	0	0	0	0	0	0.900	0.852	0.984
PIK3C3	ATG13	9606.ENSP00000262039	9606.ENSP00000432412	0	0	0	0	0.049	0.292	0.500	0.960	0.985
PIK3C3	ATG101	9606.ENSP00000262039	9606.ENSP00000338990	0	0	0	0	0.049	0.292	0.900	0.863	0.989
PIK3C3	GABARAP	9606.ENSP00000262039	9606.ENSP00000306866	0	0	0	0	0.049	0	0.900	0.914	0.991
PIK3C3	ULK2	9606.ENSP00000262039	9606.ENSP00000378914	0	0	0	0	0.047	0.840	0.900	0.856	0.997
PIK3C3	RUBCN	9606.ENSP00000262039	9606.ENSP00000296343	0	0	0	0	0.049	0.873	0	0.981	0.997
PIK3C3	ULK1	9606.ENSP00000262039	9606.ENSP00000324560	0	0	0	0	0	0.840	0.900	0.962	0.999
PIK3C3	NRBF2	9606.ENSP00000262039	9606.ENSP00000277746	0	0	0	0	0.044	0.994	0.900	0.994	0.999
PIK3C3	AMBRA1	9606.ENSP00000262039	9606.ENSP00000431926	0	0	0	0	0.090	0.295	0.500	0.999	0.999
PIK3C3	PIK3R4	9606.ENSP00000262039	9606.ENSP00000349205	0	0	0	0	0.158	0.997	0.967	0.999	0.999
PIK3CA	NGFR	9606.ENSP00000263967	9606.ENSP00000172229	0	0	0	0	0	0	0.900	0.157	0.912
PIK3CA	PIK3R2	9606.ENSP00000263967	9606.ENSP00000222254	0	0	0	0	0	0.881	0.922	0.996	0.999
PIK3CA	RRAS	9606.ENSP00000263967	9606.ENSP00000246792	0	0	0	0	0.061	0.954	0.900	0.530	0.997
PIK3CA	KRAS	9606.ENSP00000263967	9606.ENSP00000256078	0	0	0	0	0.143	0.627	0.900	0.951	0.998
PIK3CA	PIK3R3	9606.ENSP00000263967	9606.ENSP00000262741	0	0	0	0	0	0.881	0.944	0.994	0.999
PIK3CA	PRKCD	9606.ENSP00000263967	9606.ENSP00000331602	0	0	0	0	0.062	0	0.900	0.204	0.918
PIK3CA	TLR4	9606.ENSP00000263967	9606.ENSP00000363089	0	0	0	0	0.080	0.086	0.900	0.246	0.928
PIK3CA	TP53	9606.ENSP00000263967	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.920	0.941
PIK3CA	MTOR	9606.ENSP00000263967	9606.ENSP00000354558	0	0	0	0.548	0.060	0.166	0.900	0.592	0.963
PIK3CA	JAK3	9606.ENSP00000263967	9606.ENSP00000432511	0	0	0	0	0.048	0.069	0.900	0.675	0.967
PIK3CA	JAK1	9606.ENSP00000263967	9606.ENSP00000499900	0	0	0	0	0.068	0.069	0.900	0.690	0.969
PIK3CA	IRS4	9606.ENSP00000263967	9606.ENSP00000361202	0	0	0	0	0.062	0.648	0.900	0.256	0.972
PIK3CA	PDPK1	9606.ENSP00000263967	9606.ENSP00000344220	0	0	0	0	0.126	0.073	0.900	0.744	0.976
PIK3CA	JAK2	9606.ENSP00000263967	9606.ENSP00000371067	0	0	0	0	0.263	0.069	0.900	0.754	0.980
PIK3CA	AKT3	9606.ENSP00000263967	9606.ENSP00000500582	0	0	0	0	0.075	0.098	0.900	0.838	0.984
PIK3CA	AKT2	9606.ENSP00000263967	9606.ENSP00000375892	0	0	0	0	0.042	0.098	0.900	0.841	0.984
PIK3CA	HRAS	9606.ENSP00000263967	9606.ENSP00000407586	0	0	0	0	0.100	0.758	0.900	0.800	0.995
PIK3CA	PTEN	9606.ENSP00000263967	9606.ENSP00000361021	0	0	0	0	0.112	0.134	0.900	0.949	0.995
PIK3CA	NRAS	9606.ENSP00000263967	9606.ENSP00000358548	0	0	0	0	0.125	0.483	0.900	0.921	0.995
PIK3CA	MRAS	9606.ENSP00000263967	9606.ENSP00000289104	0	0	0	0	0.061	0.954	0.900	0.232	0.996
PIK3CA	PIK3CD	9606.ENSP00000263967	9606.ENSP00000366563	0	0	0.060	0.888	0	0	0.900	0.983	0.998
PIK3CA	PIK3CB	9606.ENSP00000263967	9606.ENSP00000501150	0	0	0.060	0.882	0.083	0	0.900	0.984	0.998
PIK3CA	AKT1	9606.ENSP00000263967	9606.ENSP00000451828	0	0	0	0	0.060	0.738	0.900	0.951	0.998
PIK3CB	NGFR	9606.ENSP00000501150	9606.ENSP00000172229	0	0	0	0	0	0	0.900	0.088	0.904
PIK3CB	PIK3R2	9606.ENSP00000501150	9606.ENSP00000222254	0	0	0	0	0	0.916	0.914	0.996	0.999
PIK3CB	RRAS	9606.ENSP00000501150	9606.ENSP00000246792	0	0	0	0	0.061	0.316	0.900	0.243	0.944
PIK3CB	KRAS	9606.ENSP00000501150	9606.ENSP00000256078	0	0	0	0	0.070	0.216	0.900	0.679	0.973
PIK3CB	PIK3R3	9606.ENSP00000501150	9606.ENSP00000262741	0	0	0	0	0	0.857	0.914	0.996	0.999
PIK3CB	PIK3CA	9606.ENSP00000501150	9606.ENSP00000263967	0	0	0.060	0.882	0.083	0	0.900	0.984	0.998
PIK3CB	MRAS	9606.ENSP00000501150	9606.ENSP00000289104	0	0	0	0	0.061	0.504	0.900	0.271	0.961
PIK3CB	PRKCD	9606.ENSP00000501150	9606.ENSP00000331602	0	0	0	0	0.105	0.292	0.900	0.527	0.966
PIK3CB	PDPK1	9606.ENSP00000501150	9606.ENSP00000344220	0	0	0	0	0.126	0.073	0.900	0.706	0.973
PIK3CB	MTOR	9606.ENSP00000501150	9606.ENSP00000354558	0	0	0	0.549	0.082	0.166	0.900	0.350	0.943
PIK3CB	NRAS	9606.ENSP00000501150	9606.ENSP00000358548	0	0	0	0	0.074	0.133	0.900	0.422	0.947
PIK3CB	PTEN	9606.ENSP00000501150	9606.ENSP00000361021	0	0	0	0	0.058	0.134	0.900	0.829	0.984
PIK3CB	IRS4	9606.ENSP00000501150	9606.ENSP00000361202	0	0	0	0	0.062	0.594	0.900	0.196	0.965
PIK3CB	TLR4	9606.ENSP00000501150	9606.ENSP00000363089	0	0	0	0	0.086	0.086	0.900	0.203	0.924
PIK3CB	PIK3CD	9606.ENSP00000501150	9606.ENSP00000366563	0	0	0.060	0.956	0	0	0.900	0.983	0.998
PIK3CB	JAK2	9606.ENSP00000501150	9606.ENSP00000371067	0	0	0	0	0.091	0.069	0.900	0.324	0.935
PIK3CB	AKT2	9606.ENSP00000501150	9606.ENSP00000375892	0	0	0	0	0.048	0.276	0.900	0.783	0.983
PIK3CB	HRAS	9606.ENSP00000501150	9606.ENSP00000407586	0	0	0	0	0.056	0.133	0.900	0.610	0.963
PIK3CB	JAK3	9606.ENSP00000501150	9606.ENSP00000432511	0	0	0	0	0.048	0.069	0.900	0.242	0.923
PIK3CB	AKT1	9606.ENSP00000501150	9606.ENSP00000451828	0	0	0	0	0.049	0.334	0.900	0.901	0.992
PIK3CB	JAK1	9606.ENSP00000501150	9606.ENSP00000499900	0	0	0	0	0.133	0.069	0.900	0.267	0.933
PIK3CB	AKT3	9606.ENSP00000501150	9606.ENSP00000500582	0	0	0	0	0	0.098	0.900	0.636	0.964
PIK3CD	NGFR	9606.ENSP00000366563	9606.ENSP00000172229	0	0	0	0	0.043	0	0.900	0	0.900
PIK3CD	PIK3R2	9606.ENSP00000366563	9606.ENSP00000222254	0	0	0	0	0.042	0.563	0.914	0.996	0.999
PIK3CD	RRAS	9606.ENSP00000366563	9606.ENSP00000246792	0	0	0	0	0.061	0.954	0.900	0.509	0.997
PIK3CD	KRAS	9606.ENSP00000366563	9606.ENSP00000256078	0	0	0	0	0.056	0.352	0.900	0.637	0.974
PIK3CD	PIK3R3	9606.ENSP00000366563	9606.ENSP00000262741	0	0	0	0	0	0.610	0.914	0.996	0.999
PIK3CD	PIK3CA	9606.ENSP00000366563	9606.ENSP00000263967	0	0	0.060	0.888	0	0	0.900	0.983	0.998
PIK3CD	MRAS	9606.ENSP00000366563	9606.ENSP00000289104	0	0	0	0	0.061	0.504	0.900	0.145	0.954
PIK3CD	PRKCD	9606.ENSP00000366563	9606.ENSP00000331602	0	0	0	0	0.095	0	0.900	0.223	0.923
