Gene,log2FC,pvalue,FDR,adjustedpvalue
RGS8,-0.05503672588299224,0.5845414335952708,0.6612624269519275,0.17962615328426362
RGS9,0.3741412891760554,0.018985103714210878,0.03378477648218,1.4712789499927266
RGS9BP,-0.3879435357644887,0.12614307147364695,0.18136405605640463,0.7414487801377302
RGSL1,0.0746424400068113,0.7230324002885092,0.7807483053291409,0.10748894976443242
RHAG,0.07593466047786279,0.4117462493639526,0.49739804083144185,0.30329592967679775
RHBDD1,0.31844932238304224,0.0016226760642096315,0.0035446821307902237,2.4504227040728326
RHBDD2,-0.5735107988998234,4.29595750197306e-07,1.597471371721064e-06,5.796566916089734
RHBDD3,0.6601066421090653,2.5200088269762483e-10,1.486701804222869e-09,8.827776131523374
RHBDF1,0.466951907343093,1.1062274436307107e-06,3.874808136603874e-06,5.411749796971124
RHBDF2,0.5520860710849025,4.846238182045067e-06,1.5487938499679073e-05,4.810006384551632
RHBDL1,-3.1023361363281072,2.868597422013158e-18,6.865057608745165e-17,16.163355813990933
RHBDL2,-0.6729283366768319,8.98404354383073e-06,2.7732759825500212e-05,4.557006909457638
RHBDL3,0.10572352873906077,0.34756814880489384,0.4315906602982108,0.36492796210042816
RHBG,0.05754264911638174,0.49134508245047404,0.5745876515599486,0.24064371164898
RHCE,-0.38776208594397144,0.00950960524147317,0.01796242436724013,1.7456350474984648
RHCG,-0.13174289980110565,0.5560068205123294,0.6358154162516307,0.19666894620443723
RHD,-0.39990741255373674,0.007278186690294777,0.014057540978845725,1.8520906418138905
RHEB,0.17611229889027413,0.0041655444828567955,0.008438809635307567,2.0737188099237582
RHEBL1,-0.6096512564213681,0.00012524144721394543,0.00032511713308713076,3.4879601433641105
RHNO1,0.47408196651553247,5.527501552418902e-07,2.0276631088732224e-06,5.69300420028111
RHO,-0.18571264118330877,0.17648711240778928,0.24279690404589727,0.614756855341242
RHOA,0.25994437669839776,0.0012080906039980386,0.0026979980560263347,2.568958367583811
RHOB,0.19077519607981586,0.011311082419733701,0.021072063757860603,1.6762929283330723
RHOBTB1,-0.25107680565262847,0.055009248855121054,0.08739833986719116,1.0584968167176065
RHOBTB2,-1.0833976136362775,3.265728209122607e-10,1.8964345185881385e-09,8.72206214832465
RHOBTB3,0.6564882116264119,3.1552628645453815e-08,1.3759310425551867e-07,6.861403331062864
RHOC,1.92680994360299,1.1706122034564323e-28,2.861210347688212e-26,25.54345021298041
RHOD,0.18760325469101247,0.04396614847662993,0.07166048286648363,1.1447202697738321
RHOF,-0.6490470754862612,3.821800234219925e-07,1.4305121182971426e-06,5.844508458804341
RHOG,-0.25241557785398605,0.034666066976692285,0.058082534209234496,1.235954443115881
RHOH,0.6765620508391157,0.005445348771659142,0.010781305360623146,1.9673286531943264
RHOJ,1.1187315387632886,2.820112750953972e-12,2.2659170236297498e-11,10.644755997755732
RHOQ,0.4151794592571356,7.0631721978034976e-09,3.383732945094337e-08,7.470603920174547
RHOT1,-0.5182330604663292,7.106852645042813e-15,8.96314202013088e-14,13.047539722167784
RHOT2,-0.1294580273402186,0.01946816833101225,0.03454882526294935,1.461566715018939
RHOU,-0.5019324064493951,0.014064846993346276,0.025721884789477716,1.5896972113435024
RHOV,-0.5509031027922333,0.01455626945119233,0.026527314190727923,1.5763067187773072
RHOXF1,-0.14660229012797465,0.11377760083952662,0.16594773360303794,0.780028674502233
RHOXF2,-0.1394805770003149,0.12539751037748306,0.18044071286038155,0.7436654658199571
RHOXF2B,-0.1394805770003149,0.12539751037748306,0.18044071286038155,0.7436654658199571
RHPN1,0.071555630876869,0.5081468753993708,0.5910686683725037,0.22836206131355766
RHPN1-AS1,0.36033332179993494,0.00040801178104755406,0.0009797253121489652,3.0088956713890904
RHPN2,1.2783144622495755,2.0370087430262284e-19,6.10902671129412e-18,17.21402797594144
RIBC1,0.5637754589027502,0.00020212533154957352,0.0005080056907962332,3.2941314226224616
RIBC2,0.09754608987541902,0.5710785007926492,0.6492286766662154,0.18760230547728873
RIC3,-0.5781345674675737,2.784778191730466e-07,1.0661896704617175e-06,5.972165529354863
RIC8A,0.2187124240828311,0.00586920250784928,0.011538248829474148,1.9378600994477064
RIC8B,0.17741793542197293,0.010181258119111398,0.01913264402329929,1.7182250087817987
RICTOR,-0.41039547537039134,0.00013120273376303202,0.00033938588407620156,3.4693062250569455
RIF1,-0.575689451165017,3.4255943600353915e-11,2.318061388371679e-10,9.634875066958251
RIIAD1,-0.7225086242134413,2.730263230829124e-06,9.036302489901889e-06,5.044009239516128
RILP,-0.04454355225711737,0.524561914846072,0.6064394249677273,0.21721257272995373
RILPL1,-0.2875013120023784,2.0529274288513146e-05,6.0092996665848905e-05,4.2211761384232345
RILPL2,0.17938560467945486,0.03963029593840581,0.06539587451569773,1.1844496481830749
RIMBP2,-2.4823060280650076,1.7807934645889e-12,1.4860414428638406e-11,10.827969078761106
RIMBP3,-0.02788252822138837,0.6876062895648407,0.7510265854653605,0.12434468920549017
RIMBP3B,-0.02788252822138837,0.6876062895648407,0.7510265854653605,0.12434468920549017
RIMBP3C,-0.02788252822138837,0.6876062895648407,0.7510265854653605,0.12434468920549017
RIMKLA,-0.3701391599519761,0.001218770155132474,0.0027179740240862484,2.5657546981737647
RIMKLB,0.3739989509389492,0.00015247021789424465,0.00039039147975813195,3.408499669320937
RIMS1,-2.5573380221927007,6.585940340597126e-13,5.939983535235238e-12,11.226214758817862
RIMS2,-2.5983248206032084,8.650185561989087e-16,1.2978995427018861e-14,13.886758920585416
RIMS3,-2.9374374248356165,9.381146830160335e-15,1.1580504587009037e-13,12.936272517069773
RIMS4,-0.7435730809661205,2.1740128170994118e-05,6.331135622011656e-05,4.198518383167769
RIN1,-0.010051320272555841,0.9180863556440062,0.9367508538781382,0.02837590236077815
RIN2,0.3174418653852449,0.0014961914666270562,0.003286887635025931,2.4832151423808986
RIN3,1.1467813440649763,6.516344491123883e-13,5.879383242969729e-12,11.230668229744202
RING1,0.07925675249203934,0.0944347663153707,0.14105197740651984,0.8506208210951415
RINT1,0.5108685838424343,7.163664595071697e-09,3.429187035502201e-08,7.464808826850266
RIOK1,0.2162441728547826,0.0004029877269782396,0.0009682341730823565,3.0140195933340572
RIOK2,0.2131263315539691,0.00022195676838558065,0.0005553918235954508,3.2554005181642918
RIOK3,0.2172351219374633,0.0037576000851291423,0.0076740692915045535,2.114974283743096
RIPK1,0.48729071251982603,4.514000217453319e-12,3.498135488744262e-11,10.456163373566762
RIPK2,0.40107477440209216,4.335583793032335e-10,2.4823223019277656e-09,8.605141830870604
RIPK3,0.09460818524580183,0.3783026802605832,0.46287916053910566,0.3345323713161337
RIPK4,-0.21281901854320306,0.27972625233233567,0.3599215129241392,0.44379219428896594
RIPPLY1,0.25877823337965555,0.3155678549706993,0.3983632636707898,0.39972071824201566
RIPPLY2,-2.3074480984991608,2.688047520352003e-19,7.906288506912595e-18,17.102027341944222
RIPPLY3,0.13818321314333204,0.4886174055725123,0.5721917701707238,0.24245839293960827
RIT1,0.830649018829483,2.968829415197957e-10,1.7330816471523398e-09,8.761180976771103
RIT2,-1.6340367022901994,2.413311993720742e-06,8.041741206615183e-06,5.094649907152957
RITA1,-0.6866756389419439,1.866494698246435e-06,6.3125589337954016e-06,5.199794554298602
RLBP1,-0.4131936950886361,0.011383701535361316,0.0211879708290665,1.6739106336590457
RLF,0.052098140471301235,0.2876479288959169,0.3686780638738333,0.43335270188930136
RLIM,0.9793317954508449,2.7388458032856006e-16,4.510975008349505e-15,14.345729578968786
RLN1,0.3153505412031157,0.025364592102611046,0.04386001840622704,1.3579311904031115
RLN2,0.5082168724825227,0.01388877309891562,0.02542080216292464,1.5948107492408954
RLN3,0.2917536191282646,0.042774242045500746,0.06997172620789824,1.1550774118772351
RLTPR,-1.4534186185854443,2.143865570081477e-08,9.586601219160531e-08,7.018335337917141
RMDN1,0.5116300133843197,4.0891352433513455e-06,1.3209971400739305e-05,4.879098122621245
RMDN2,-0.1264070599798126,0.14742770791019036,0.20778618594976778,0.6823833286037173
RMDN3,-0.44134977519220264,1.0327404395353611e-15,1.519701494468591e-14,13.818241709447594
RMI1,0.675865980774093,1.844375345481056e-14,2.1559168911644176e-13,12.66636798486024
RMI2,0.30002047795278664,0.029533221834571053,0.05028918824582595,1.2985253745839593
RMND1,-0.06347411729834285,0.32029538982711964,0.4035183711228523,0.39413668821413156
RMND5A,-1.098992732697063,9.772898151293189e-27,1.4134270805556694e-24,23.849726592076607
RMND5B,-0.07987647531076014,0.1559165382303805,0.21832781595112924,0.660890929684776
RMST,1.1421560249605758,6.012809155691696e-08,2.5334439128325535e-07,6.596288705984305
RN7SKP150,0.02553571886813888,0.7915150687634855,0.8370997062315397,0.07722281048076328
RNA45S5,0.7618462279939031,5.583575336029891e-05,0.00015356559959856262,3.8137060602012967
RNASE1,-1.1823046933538368,5.5444142195281665e-05,0.00015257438904943418,3.8165183604045705
RNASE11,0.07667996662093168,0.7567801697582756,0.8089753295093711,0.09206472241901963
RNASE2,1.4976005897817677,3.3913403577210083e-16,5.474976289525553e-15,14.261617757282458
RNASE3,1.4636653074959423,2.375250671714337e-12,1.942791587681558e-11,10.711573785696936
RNASE4,1.2949203883758287,4.4632578147452234e-11,2.970077525401654e-10,9.527232214516212
RNASE6,2.6767650988361336,1.2527381395276586e-08,5.807933536861729e-08,7.235978362132232
RNASE7,0.22476229539947656,0.08105890118195751,0.12328054649302504,0.9091054490918831
RNASEH1,-0.15435428260426676,0.004502486785658276,0.009058340770027129,2.0429513454151937
RNASEH1-AS1,0.4650026924330364,0.010155572726974522,0.019089869560053208,1.7191970391046387
RNASEH2A,1.3259959893187343,4.330699529381889e-24,3.4145470289403914e-22,21.466666901317623
RNASEH2B,-0.04368639487617543,0.6088879690990977,0.6826049885747376,0.16583054215968804
RNASEH2C,0.4525691279740407,2.3673153277772794e-08,1.0508885078374911e-07,6.978443357234748
RNASEK,-0.13424604558306008,0.021312872797096222,0.03753362900112586,1.4255794430750717
RNASEK-C17orf49,-0.13424604558306008,0.021312872797096222,0.03753362900112586,1.4255794430750717
RNASEL,0.25582455571554075,0.026387324838052853,0.04543564590994631,1.3426032936677723
RNASET2,0.7277487672111658,2.6792156953026087e-05,7.692398687253185e-05,4.11393821491887
RND1,-0.7674842833655706,0.00021492060215419278,0.0005385022406819867,3.2688124852837377
RND2,0.985541662242138,2.5537590317365786e-11,1.760761022671522e-10,9.754299584167814
RND3,0.9559379405272015,2.5928077846992154e-08,1.1449576851602208e-07,6.941210563490906
RNF10,-0.24590472461505897,0.0004999076048344513,0.0011853649279553412,2.926147926616821
RNF103,-0.5305779486641455,1.875515117671707e-12,1.5586990991544327e-11,10.807237715593462
RNF103-CHMP3,-0.6130783183615431,1.4742117142450886e-08,6.752751634103909e-08,7.170519223317246
RNF11,-0.7890301448110968,1.5326004965291877e-14,1.8240513350227338e-13,12.738962943308383
RNF111,-0.4417813876252694,1.9030317381930342e-10,1.1490588375719897e-09,8.939657732688028
RNF112,-1.6786656535580686,2.2488529428175574e-12,1.845131373895493e-11,10.733972706509437
RNF113A,-0.1628565570443925,0.005062164875415042,0.010086364545927647,1.996265339426568
RNF114,0.4422766448714537,1.1179371169589998e-05,3.3977392455498475e-05,4.4688099534728885
RNF115,0.286783446090519,0.006222374407747896,0.012163089833187306,1.914956085668111
RNF11B,-0.03971682913701624,0.8917790785077668,0.9160320960176978,0.038089309215147214
RNF121,-0.09913188261453776,0.09402587248164954,0.14051851881360305,0.8522664366943385
RNF122,0.19204217339148855,0.02381264933662915,0.04144618493811078,1.3825154394582209
RNF123,-0.4604149803114943,2.97199486356441e-05,8.475265249707305e-05,4.071846700832073
RNF125,-1.0150143146397115,3.7984405061646525e-05,0.00010694791251201063,3.970827687888736
RNF126,0.11686001656004308,0.043750085683896975,0.07136542941042512,1.1465121166856103
RNF126P1,-0.31136503302225726,0.00012542272372216836,0.0003254679067010552,3.487491829307163
RNF128,-1.8894222179280815,1.0643122101912727e-11,7.753776167360682e-11,10.110486740172142
RNF13,-0.03385474184694104,0.7571378583401075,0.8092526677147669,0.09191586026410671
RNF130,-0.2804389795563562,0.028471123796568815,0.04867052789451217,1.3127339432483707
RNF133,-0.30250728858662335,0.045859317314919365,0.07428546847446876,1.1290961334612057
RNF135,1.5072887962941746,1.4306951471500736e-12,1.2167380231956194e-11,10.914802919985343
RNF138,0.5682805486177713,1.3855581850757104e-07,5.532725561120816e-07,6.257060871489592
RNF139,-0.17287562569488202,0.007597961862336084,0.01462624114666603,1.834867270525949
RNF139-AS1,-0.10392423194620193,0.16361417744777135,0.22749062661007038,0.6430364930525289
RNF14,-0.4666539281163882,7.338188855384547e-12,5.5085998772515087e-11,10.258958771901977
RNF141,-0.47408462740064117,2.05387708198032e-05,6.011359554276492e-05,4.221027295027857
RNF144A,-0.7887473065116541,8.254837157047844e-10,4.525902417957905e-09,8.344294814013477
RNF144A-AS1,-0.5531538537328657,7.248501647947039e-07,2.616182476064996e-06,5.582331967693222
RNF144B,0.6315648280357671,1.4474184470796896e-09,7.666878386249384e-09,8.115381425565952
RNF145,0.09466726843833939,0.4302152039596047,0.5155832319284461,0.287701215444635
RNF146,-0.6607846281450449,7.108909477102924e-19,1.952314218419659e-17,16.709450282804816
RNF148,-0.18118421722164335,0.1950010444074476,0.26432492282824754,0.5778618859167853
RNF149,0.02405613639425397,0.8007613258568431,0.8444020519317234,0.07345072000964184
RNF150,-1.0618754225782467,3.1537234102151566e-08,1.3755051319143264e-07,6.861537784948659
RNF151,0.00879143602595267,0.9659792031245438,0.9749943707784151,0.010997891734211064
RNF152,0.10264759928252865,0.5028997868911247,0.5860778782719928,0.23204467091614234
RNF157,-0.8043210082484435,3.6528679203383396e-07,1.3712701230058317e-06,5.862876986220319
RNF157-AS1,1.6330717052696597,3.699173571312362e-08,1.598288853279419e-07,6.796344729371959
RNF165,-0.5648830929679178,0.00022757558544177634,0.0005682298967583918,3.2454759201104055
RNF166,0.13222136427716435,0.10494442212265566,0.15462364009415575,0.8107241069405187
RNF167,0.2693028265106516,0.0015698267186212086,0.0034393783306328057,2.463520049281512
RNF168,0.0720994832021411,0.23754685920687044,0.31286347304312573,0.5046451379781535
RNF169,0.14953612812568018,0.09399278578918037,0.14047766113850718,0.852392732097825
RNF17,-0.08074437934163647,0.5547394158611396,0.634646666100714,0.19746799702461498
RNF170,-0.7061976250090645,1.607507111885676e-14,1.9045413877222342e-13,12.720209585216697
RNF175,-1.657083088614046,1.8229391802557567e-11,1.2831043456061052e-10,9.891738024156442
RNF180,0.6785949111813334,1.070982038089559e-06,3.7713503781854204e-06,5.423503117489973
RNF181,0.09352925600874684,0.2334550049252968,0.3082049924589016,0.5111603306409894
RNF182,-0.3151968422502591,0.002445528823335114,0.005171035966438883,2.286422441541096
RNF183,-0.19285213361415376,0.1822716006640561,0.24951455969929204,0.602904107304835
RNF185,-0.03593923511166075,0.3252791677408953,0.40872267211201746,0.3885712710233102
RNF185-AS1,0.5255226837827953,0.026724642843817297,0.045951721448370196,1.337698214386156
RNF186,0.41518565721070466,0.06330090355593704,0.09903352011228402,1.004217783828239
RNF187,-0.37558029107480806,8.91853968522634e-07,3.1762632520224714e-06,5.498083509972042
RNF19A,0.7392505044291493,2.543764364903977e-11,1.7548599663274912e-10,9.755757533487426
RNF19B,-0.4566969751954222,4.829637635254976e-07,1.7823645339106467e-06,5.749003468158151
RNF2,-0.3247710634204424,0.002494791592813417,0.005268506662480174,2.2783124664098486
RNF20,0.10393295756179732,0.04994690202096082,0.0802209343669552,1.095712283914463
RNF207,-0.8133069002087723,1.3542568752554167e-10,8.422581818064351e-10,9.074554761532799
RNF208,-1.357090984769572,1.9248819906812366e-09,1.0023000770394288e-08,7.999002236261185
RNF212,-0.12317888570957702,0.4918959418699798,0.5751767981240036,0.24019864114038178
RNF212B,-0.33148731210573157,0.03757677181397687,0.06238632364333804,1.2049106061063644
RNF213,1.3505789144017424,2.0479263429826484e-08,9.184479940400347e-08,7.036945430039584
RNF214,-0.12084923696747119,0.02139879464146906,0.037665946898083454,1.424051110205551
RNF215,0.6112792266809839,0.004848455944281497,0.00969453208361652,2.013473147741275
RNF216,0.39168163509905973,1.7991655249895906e-14,2.110134537514183e-13,12.675689854163288
RNF217,-0.37622603648307695,2.7319531938904085e-05,7.834612221643714e-05,4.105982494302991
RNF219,-0.28873329746981824,1.0012615889195258e-05,3.066771398041485e-05,4.513318595804051
RNF220,-1.0899627732767225,2.552742055981923e-13,2.44778820448451e-12,11.611226162344662
RNF24,0.468849004432526,3.48541680624806e-13,3.2689309572630945e-12,11.485594252009507
RNF25,-1.8425660517351616e-06,0.9999899218324496,0.9999899218324496,4.376914610505902e-06
RNF26,0.12817485040091725,0.0297829837197632,0.050682053713755656,1.2951457951603338
RNF31,0.3627653314941499,1.1662520849712408e-06,4.0757125337242016e-06,5.389796455043424
RNF32,0.01901072658737224,0.8221563831947987,0.8611959508891434,0.06489802077915383
RNF34,-0.23417526924836451,1.574426166670032e-05,4.682093243186388e-05,4.329559941643646
RNF38,-0.36273723980017003,2.8484578428087683e-10,1.6660160048184513e-09,8.778320830797808
RNF39,-0.23061146941661903,0.0255766647733503,0.04419233991165192,1.3546530026509958
RNF4,0.23772231927204857,7.62190795395456e-05,0.00020501229691928839,3.688220088583156
RNF40,0.3184028412157449,2.454646172854051e-07,9.466150482312829e-07,6.023826595883382
RNF41,-1.6161202301828705,1.3305155629360346e-12,1.1398689586148811e-11,10.943145073068441
RNF43,-0.571729946527916,0.017981413926286757,0.03215787804099663,1.4927126161888238
RNF44,-0.5546640785266135,1.8971526503033054e-11,1.331329459624272e-10,9.875714457830135
RNF5,-0.2737313486147297,0.0005277493408659071,0.0012471477704190759,2.904082085354297
RNF5P1,-0.2737313486147297,0.0005277493408659071,0.0012471477704190759,2.904082085354297
RNF6,-0.708074973009369,4.269942550600497e-10,2.4458855360154053e-09,8.611563871191832
RNF7,0.19967984861361643,0.002175664510264767,0.004645142554148448,2.3330009534615015
RNF8,-0.5149100022953679,4.695488648658367e-09,2.3110578644886793e-08,7.636189180477826
RNFT1,0.8422846572113993,3.0542542571886587e-13,2.894613515091322e-12,11.538409414481663
RNFT2,-0.8897438003741946,7.476610499585078e-13,6.691443201422866e-12,11.174480204082935
RNGTT,0.13652814418640702,0.08255473074591664,0.12525934129317118,0.902189876472274
RNH1,0.05705412651808217,0.686547964406884,0.7504742999120331,0.12466417563589825
RNLS,-0.31344800943756734,0.0005322545948873301,0.0012565794270487898,2.900810054911602
RNMT,-0.5811690704490005,3.39084536879693e-14,3.77065707480139e-13,12.423582963031546
RNMTL1,0.2385649987622145,4.124076771836937e-06,1.3312293245805389e-05,4.875747124223993
RNPC3,-0.14054538635915392,0.07703425835929914,0.11784149097621666,0.9287017712685555
RNPEP,0.7641537468500044,1.265823511273802e-21,5.69783761741331e-20,19.244289931871947
RNPEPL1,0.3747748632523642,5.821726107337553e-05,0.00015970216556177833,3.7966891947872905
RNPS1,-0.21348580342693957,1.4593471440638209e-05,4.3605578111501114e-05,4.360457951371562
RNU2-22P,0.5715989405353694,0.11163708704086286,0.16329345789663496,0.7870312142609123
RNU86,0.2822508125787344,6.508069896130268e-05,0.00017717781733260862,3.751590652726019
ROBO1,0.407562676649464,1.5441339526162373e-05,4.5970428830506785e-05,4.337521444958542
ROBO2,-0.030668134427182636,0.8716176086543272,0.9006924107186854,0.04542349662882236
ROBO3,0.4865581257859013,0.014892558168521598,0.027099754820950332,1.5670346382912779
ROBO4,0.900788475475208,1.4033795754299946e-13,1.4029203919288315e-12,11.852966972112716
ROCK1,0.789945381844328,6.10856493974143e-09,2.947789620082133e-08,7.5305035147403006
ROCK2,-0.42505276573584894,3.843513046717027e-06,1.2455999189585995e-05,4.904621428696065
ROGDI,-1.9056423722769367,8.918847161570243e-28,1.614773794985925e-25,24.791888307060432
ROM1,0.6839515352366101,0.0023558455840357144,0.005004482684251776,2.3006408090910444
ROMO1,1.2107889481187541,6.7042679778706554e-21,2.6515488335779055e-19,18.576500370069795
ROPN1,-0.3570619127497583,0.0007634991448999233,0.0017610121826596135,2.7542376395786947
ROPN1B,-0.12010093933716703,0.518983353306599,0.6012699019538271,0.2209305352905801
ROPN1L,-0.015406969567845152,0.9293546904817768,0.946154921057797,0.02403774747559655
ROR1,0.4953342959646152,0.001253706920070159,0.0027882715687311036,2.5546649296207784
ROR1-AS1,0.563700416056375,0.04926259038286085,0.07924160803803125,1.1010467199714797
ROR2,-0.6052323860045474,0.01208930796585041,0.022390457323733858,1.649937035891907
RORA,-0.25165161018183113,0.0025636694914525746,0.005400431759896908,2.2675715173168713
RORB,-1.6944788844073155,5.041539209671761e-10,2.857729623441493e-09,8.543978863229462
RORC,-0.2856346174360347,0.048438875777332475,0.07808105267754141,1.107454340206046
ROS1,0.051891343086394315,0.6795462888370555,0.7442852837316414,0.12826056794528606
RP1,0.3094056534659586,0.19573061383454762,0.26501482735120835,0.5767298269814292
RP1-100J12.1,0.1366557137836386,0.511547270097533,0.5941720811229559,0.2260877586230666
RP1-101G11.2,-0.3358738123446452,0.005140977640084095,0.010227557828335947,1.99022805624844
RP1-102H19.8,0.40268373263798996,0.002142954268150776,0.004581708206975269,2.338972572967599
RP1-117O3.2,0.686354280769796,0.0031869563959331278,0.006589593793198334,2.1811413560903223
RP1-118J21.25,0.6336222100417048,0.0059575033899431406,0.011694907867399424,1.9320031952176022
RP1-130G2.1,0.8050925077481956,0.0035382684968223283,0.007252189400363217,2.139530862262891
RP1-135L22.1,0.20784622961208932,0.22541038549873946,0.2992331437301863,0.5239903047182156
RP1-140C12.2,-0.1640587428536473,0.4819274359736338,0.5657942451639155,0.2473414741753627
RP1-142L7.8,0.9092534799812428,4.244809469217591e-09,2.1010861289310725e-08,7.677556144379951
RP1-142L7.9,-0.298141271757828,0.11875758653666323,0.17233704982064493,0.7636213458663716
RP1-149A16.17,0.0442384538109879,0.7399132774567581,0.7943497310843801,0.09998824714539595
RP1-149C7.1,-0.0740535564250484,0.6868420422870785,0.7505607903420562,0.12461412708369322
RP1-151F17.2,-0.4637109269747839,7.5518468352899555e-06,2.3549660672130276e-05,4.628015346254112
RP1-155D22.1,-0.11573191373568736,0.2144731654642314,0.28670712701141676,0.5425615111579463
RP1-155D22.2,-0.053029534815983936,0.5308885190651849,0.6120455253521648,0.21321627283173908
RP1-170O19.14,0.15257896278853877,0.24771181717903004,0.32452013911614147,0.4887583465196512
RP1-170O19.17,0.11180427888220912,0.5105623893007413,0.5932290321015744,0.22677760313761572
RP1-178F10.1,0.5668388770257788,0.0029225721085764864,0.006086699682841384,2.21561812576504
RP1-179N16.6,-0.38190084510823485,0.012500668882947425,0.023085859375670644,1.636653954114143
RP1-181J22.1,-0.20442478768699068,0.2572878603922148,0.33531524398190143,0.4745467023816985
RP1-187B23.1,-0.12411844007209716,0.2551498539815033,0.3329439288354014,0.4776288999704856
RP1-190J20.2,0.3371276302061439,0.1819600950850746,0.2491718664389822,0.6035009946775992
RP1-192P9.1,-0.2802020173257054,0.03665110110306438,0.0610485357203966,1.2143247483641142
RP1-193H18.2,-1.2262641933651786,1.9473528623134925e-06,6.574198710036793e-06,5.182157173182864
RP1-197B17.3,0.062050281189180545,0.5344774042679487,0.6151964546794066,0.21098617599857414
RP1-199J3.7,0.3248890160765576,0.1577542172070874,0.22058515886588276,0.6564237105697804
RP1-202O8.3,-0.03273148130448211,0.8619615046582695,0.8930551098663652,0.04912174024653491
RP1-206D15.3,-0.052569509633888956,0.8272514433447422,0.8650500461295537,0.062958766374286
RP1-20C7.6,0.25098720369519256,0.004432754126773056,0.00893496423936888,2.048907181342539
RP1-212P9.2,-2.586485100161159,1.162490995412538e-11,8.421341111402862e-11,10.074618740934744
RP1-217P22.2,-0.05445657625530487,0.8455095949620111,0.8796265225190038,0.055701684256684404
RP1-223E5.4,0.31934452852650175,0.07202132230434206,0.11113290150017227,0.9541573467782757
RP1-228H13.5,-0.5841662664575509,0.00022423178131691178,0.0005606253272246274,3.251327286123657
RP1-239B22.5,-0.8721083686274467,1.69238178825359e-05,5.00804867716878e-05,4.300331458527048
RP1-263J7.1,0.41935332864329133,0.08874150019177782,0.13354388300008826,0.8743760001184532
RP1-263J7.2,0.08732937118733197,0.7261843809011402,0.7830787479762709,0.10619456221805039
RP1-265C24.8,-0.4412533601564137,0.10659889560609903,0.15675893185754602,0.8047677044306925
RP1-272E8.1,0.07685032246195878,0.6363172637803152,0.7065309844781931,0.15086878768260048
RP1-274L7.1,-0.2362288874087275,0.03678680311839256,0.061232841311614744,1.2130155880683318
RP1-286D6.5,0.32045501643370056,0.14226464504843306,0.20144302515930895,0.6958477651942663
RP1-28C20.1,-0.22737346155495164,0.43210515307361386,0.5174422689444549,0.2861380974216983
RP1-28O17.1,0.5171744351186192,0.042826910061627116,0.0700465294249391,1.154613377707786
RP1-305G21.1,0.480970296463469,0.0977241213201365,0.14536990891039964,0.8375254816931552
RP1-30M3.5,0.39458445224904715,1.5132695568735087e-08,6.916105929151515e-08,7.16013836356271
RP1-31B8.1,0.280557785089238,0.061463910278829165,0.0964435318119755,1.0157268939150048
RP1-35C21.2,-0.5006410563720314,0.01996482246463671,0.03535832118546848,1.451508363489161
RP1-39G22.7,-0.5125503031374024,6.404820162840347e-10,3.5603050811949907e-09,8.44851278590279
RP1-39J2.1,0.013703362991261958,0.9635625207849084,0.9730737354804021,0.011854249455238098
RP1-58B11.1,0.02445678915033689,0.915335392989877,0.9344818242241104,0.02942914127919809
RP1-63G5.8,0.1325697600239799,0.4935744417603304,0.5768635062165158,0.23892693469431914
RP1-68D18.4,0.2380450696957812,0.2921561093961723,0.37353557701842566,0.42766802793972386
RP1-6P5.2,0.4653004677029653,0.06116278226797783,0.09601716220326256,1.0176511337935985
RP1-74M1.3,0.3061041966584028,0.017805103994946437,0.03187288353921787,1.4965786441346467
RP1-78O14.1,0.44977730451052356,0.04099836153566966,0.06741670833253753,1.1712324560261727
RP1-80B9.2,0.8521986015129244,8.095437968783263e-12,6.025234312819747e-11,10.220026059328038
RP1-86D1.3,-0.112920800316612,0.40435295959355955,0.4898733600191218,0.30991617742726385
RP1-8B22.1,-0.2703046749881812,0.10191877381053473,0.15057414588231927,0.8222495916449973
RP1-93H18.6,0.5817458580344441,4.3538500020959664e-05,0.00012166091431488467,3.914848924019594
RP11-1006G14.1,0.6418245338053445,0.02912454165185616,0.049679813459045874,1.3038200435452267
RP11-1007O24.2,0.2474476565394852,0.1804211927976284,0.24739718341428515,0.6066052490666268
RP11-1007O24.3,0.1557867321602,0.140256106116623,0.19892878464008007,0.7013023706922071
RP11-1008C21.1,-0.03972738384740193,0.6323709755807053,0.7030115248405167,0.15303755530220345
RP11-1008C21.2,0.10110040078399773,0.5804088653772276,0.6575226142307847,0.18208930585455577
RP11-1012E15.1,-0.00986232002399312,0.9322218040467575,0.9485602320682256,0.02293508688988242
RP11-1017G21.4,0.3337393980286709,0.25573776391373576,0.33360422829586,0.476768453496162
RP11-1017G21.5,-0.1184995768721202,0.5483820339578392,0.6283013956779406,0.20183197556250274
RP11-1024P17.1,0.15850587699964347,0.5248384407609837,0.606627884182738,0.21707763083978146
RP11-102C16.3,0.11929646004296579,0.43268723918968655,0.5180124167454114,0.2856598301015131
RP11-102L12.2,0.43752067537650063,1.5609189901145633e-05,4.644750664278081e-05,4.3330375944872515
RP11-102M11.2,0.26387781983982084,0.13847371042971235,0.19666324406293023,0.7062768012004881
RP11-1069G10.1,-0.5359155960139859,0.004467645413871504,0.008999985890478377,2.0457581714153625
RP11-1072C15.4,-0.6842054048617179,1.2048964336667272e-10,7.537772877318184e-10,9.122756952534258
RP11-1078H9.6,-0.29978056368155936,0.0718216229772404,0.1108667493248522,0.9551986860419905
