Name,Description,GTEX-NPJ7,GTEX-P44H,GTEX-Q2AG,GTEX-QVJO,GTEX-UTHO,GTEX-WVLH,GTEX-Y8DK
ENSG00000144815,NXPE3,2129,1768,3114,2478,3743,4895,1620
ENSG00000144802,NFKBIZ,504,265,266,165,515,427,121
ENSG00000214407,LINC02085,0,0,0,0,0,0,0
ENSG00000202177,Y_RNA,0,0,0,0,0,0,0
ENSG00000241280,RP11-221J22.2,0,0,0,0,0,1,0
ENSG00000170044,ZPLD1,2,1,0,4,1,0,2
ENSG00000241754,RP11-280H21.1,0,0,2,0,0,2,0
ENSG00000201065,RNU6-461P,0,0,0,0,0,0,0
ENSG00000201922,RNU1-43P,0,0,0,0,0,0,0
ENSG00000236691,NDUFA4P2,0,0,0,0,0,0,0
ENSG00000265328,MIR548AB,0,0,0,0,0,0,0
ENSG00000240107,RP11-628J14.1,0,0,0,0,0,0,0
ENSG00000243195,TUBBP11,0,0,0,0,0,0,0
ENSG00000214405,RAP1BP2,0,0,0,0,0,0,0
ENSG00000243635,RP11-281P11.1,0,0,0,0,0,0,0
ENSG00000170017,ALCAM,4661,3182,5957,3795,10437,8252,3555
ENSG00000114423,CBLB,612,447,473,341,329,732,285
ENSG00000244652,RP11-93B21.1,0,0,0,0,0,0,0
ENSG00000200610,Y_RNA,4,1,4,4,0,10,2
ENSG00000200361,Y_RNA,2,1,2,1,0,4,1
ENSG00000242759,LINC00882,260,290,353,139,242,475,283
ENSG00000239997,FCF1P3,2,1,6,0,0,5,1
ENSG00000241787,MTND4P16,0,0,0,0,0,0,0
ENSG00000239632,MTND4LP3,0,0,0,0,0,0,0
ENSG00000242214,MTND3P6,2,0,0,0,0,0,0
ENSG00000242836,MTCO3P35,1,0,0,0,0,0,2
ENSG00000249580,MTATP6P22,0,0,0,0,0,0,0
ENSG00000243658,MTND5P16,8,0,2,2,24,0,2
ENSG00000240034,MTND6P6,0,0,0,0,0,0,0
ENSG00000250630,MTCO1P35,0,0,0,1,0,0,0
ENSG00000239586,MTND1P16,0,0,3,0,0,0,0
ENSG00000240796,MTND2P14,2,0,0,2,0,0,0
ENSG00000252626,RNU6-1308P,0,0,0,0,0,0,0
ENSG00000239455,RP11-561O4.1,8,1,10,2,1,9,0
ENSG00000243701,DUBR,358,422,557,384,508,1112,403
ENSG00000239828,RP11-446H18.5,62,14,51,44,61,69,17
ENSG00000241218,RP11-446H18.1,282,41,230,146,334,191,95
ENSG00000272597,RP11-446H18.6,142,26,43,42,279,75,50
ENSG00000138483,CCDC54,0,0,6,1,17,11,4
ENSG00000273125,LINC01990,43,30,27,12,4,37,20
ENSG00000114439,BBX,2285,1977,1956,1813,1696,2506,1432
ENSG00000241469,LINC00635,2,4,3,4,0,3,2
ENSG00000240423,LINC00636,10,5,17,5,0,27,5
ENSG00000279277,RP11-861A13.3,106,31,110,52,35,149,44
ENSG00000196776,CD47,11334,7458,15307,8475,8524,23750,8622
ENSG00000271856,LINC01215,0,2,5,1,0,6,14
ENSG00000114446,IFT57,1669,1472,2809,994,2541,3317,1867
ENSG00000114455,HHLA2,15,33,5,2,4,9,20
ENSG00000243188,HNRNPA1P17,1,0,0,0,0,2,2
ENSG00000144821,MYH15,334,269,284,165,187,412,144
ENSG00000241634,RP11-381E24.1,3,12,11,3,0,23,4
ENSG00000163507,KIAA1524,216,104,305,142,90,433,150
ENSG00000202379,SNORA70,0,0,0,0,0,0,0
ENSG00000276763,RP11-381E24.4,0,0,0,4,0,2,0
ENSG00000198919,DZIP3,6019,2972,7103,3676,4755,9230,4343
ENSG00000241777,RP11-148O7.2,0,0,0,0,0,0,0
ENSG00000163515,RETNLB,0,0,2,0,0,0,0
ENSG00000163519,TRAT1,0,0,2,0,0,2,0
ENSG00000138472,GUCA1C,4,4,17,2,0,25,2
ENSG00000114487,MORC1,2,4,12,14,0,4,7
ENSG00000221633,U3,0,0,0,0,0,0,0
ENSG00000239314,MORC1-AS1,0,0,0,0,0,0,0
ENSG00000241224,FLJ22763,0,0,0,0,0,0,0
ENSG00000261364,RP11-59E19.4,0,0,0,0,0,0,0
ENSG00000214381,LINC00488,24,4,49,8,26,65,22
ENSG00000252889,RNU6-1236P,0,0,0,0,0,0,0
ENSG00000239288,RP11-59E19.3,0,0,0,0,0,0,0
ENSG00000163530,DPPA2,4,0,0,0,0,0,0
ENSG00000277635,Metazoa_SRP,0,0,0,0,0,0,0
ENSG00000121570,DPPA4,2,5,6,8,3,10,8
ENSG00000241257,RP11-397K18.1,0,0,0,0,0,0,0
ENSG00000244561,RP11-702L6.1,0,0,0,0,0,0,0
ENSG00000230618,H3F3AP3,0,0,0,0,0,0,0
ENSG00000228980,LINC01205,0,0,0,0,0,0,0
ENSG00000244196,PPIAP15,0,0,0,0,1,0,0
ENSG00000265956,MIR4445,0,0,0,0,0,0,0
ENSG00000242029,RP11-457K10.1,0,0,0,0,0,0,0
ENSG00000271249,DIMT1P1,0,0,0,0,0,0,0
ENSG00000214380,RP11-457K10.2,0,0,1,0,0,0,0
ENSG00000243945,RP11-696F10.1,0,0,0,0,0,0,0
ENSG00000240895,RP11-119D18.1,0,0,0,0,0,0,0
ENSG00000221206,RNU6ATAC15P,0,0,0,0,0,0,0
ENSG00000244722,RPSAP29,0,2,1,0,3,2,0
ENSG00000201426,Y_RNA,0,0,0,0,0,0,0
ENSG00000206532,RP11-553A10.1,25,48,35,8,37,51,13
ENSG00000242242,PVRL3-AS1,34,27,42,19,50,79,56
ENSG00000177707,NECTIN3,722,561,1494,358,632,1444,762
ENSG00000153283,CD96,8,4,5,4,6,9,2
ENSG00000239311,RP11-615J4.3,0,0,0,0,0,0,0
ENSG00000244142,ATP6V0CP2,0,0,0,0,0,0,0
ENSG00000240787,RP11-615J4.4,0,0,0,0,0,0,0
ENSG00000177494,ZBED2,0,9,3,0,5,0,2
ENSG00000244720,RP11-402J7.2,0,0,0,0,0,0,0
ENSG00000240891,PLCXD2,1975,686,2224,2008,1469,2768,925
ENSG00000240766,PLCXD2-AS1,1,0,0,0,0,0,0
ENSG00000144824,PHLDB2,453,278,562,309,293,1141,339
ENSG00000144827,ABHD10,2234,1836,2650,1654,3643,3972,1764
ENSG00000144834,TAGLN3,15385,12171,23835,10163,21294,38631,19108
ENSG00000239439,RFKP2,0,0,1,0,0,0,0
ENSG00000176040,TMPRSS7,2,1,11,0,0,0,6
ENSG00000114529,C3orf52,36,17,60,9,30,22,34
ENSG00000207940,MIR567,0,0,0,0,0,0,0
ENSG00000174500,GCSAM,8,10,4,3,2,12,0
ENSG00000261488,RP11-757F18.5,14,18,27,16,18,8,13
ENSG00000172139,SLC9C1,5,0,0,0,0,0,0
ENSG00000244144,RP11-757F18.3,2,0,0,0,0,0,0
ENSG00000239482,RP11-90K6.1,0,0,0,0,0,2,0
ENSG00000283669,RP11-231E6.3,0,0,0,0,0,0,0
ENSG00000091972,CD200,5472,3060,7730,4195,5248,10861,4435
ENSG00000243081,RP11-231E6.1,0,0,0,0,0,2,0
ENSG00000186265,BTLA,4,4,8,2,0,8,10
ENSG00000242525,OR7E100P,0,0,0,1,0,0,0
ENSG00000279349,RP11-147G7.3,69,28,101,18,22,94,56
ENSG00000144848,ATG3,1748,1506,2095,1240,3958,2797,1434
ENSG00000138459,SLC35A5,2444,1490,2817,1692,2395,4041,1531
ENSG00000091986,CCDC80,617,307,353,211,72,441,120
ENSG00000242308,RP11-572C15.3,0,0,0,0,0,0,0
ENSG00000240893,LINC02042,0,0,4,0,0,0,0
ENSG00000242770,RP11-180K7.1,0,0,0,0,0,0,0
ENSG00000206531,CD200R1L,0,0,2,0,0,2,0
ENSG00000163606,CD200R1,29,16,72,31,39,119,41
ENSG00000272844,RP11-484K9.4,3,6,4,4,0,1,1
ENSG00000163607,GTPBP8,273,223,341,227,450,603,217
ENSG00000163608,NEPRO,2025,1812,2152,1347,2113,3507,1170
ENSG00000240057,RP11-572M11.4,11,14,24,8,33,39,15
ENSG00000243483,RP11-572M11.2,0,0,2,0,0,0,1
ENSG00000241219,RP11-572M11.1,3,0,0,2,0,0,0
ENSG00000243795,LINC02044,28,35,59,32,32,63,35
ENSG00000144857,BOC,889,424,645,179,325,450,336
ENSG00000206530,CFAP44,1229,646,1214,674,449,1614,616
ENSG00000240751,RP11-553D4.2,6,0,16,6,1,2,1
ENSG00000243849,CFAP44-AS1,3,1,0,2,0,0,1
ENSG00000275670,MIR8076,0,0,0,0,0,0,0
ENSG00000163611,SPICE1,474,221,301,248,415,549,254
ENSG00000072858,SIDT1,1725,858,3836,997,1244,4686,835
ENSG00000239453,SIDT1-AS1,0,0,0,4,0,3,0
ENSG00000265253,MIR4446,0,0,0,0,0,0,0
ENSG00000241529,RN7SL767P,3,0,1,0,3,6,2
ENSG00000176542,USF3,1486,809,1677,1137,869,2209,775
ENSG00000121579,NAA50,3431,2361,4440,2602,3210,5703,2454
ENSG00000239280,RP11-271C24.3,0,0,0,0,0,2,0
ENSG00000242659,RP11-271C24.2,1,0,2,0,0,2,1
ENSG00000114573,ATP6V1A,13703,8638,26269,13102,11200,37507,13783
ENSG00000178075,GRAMD1C,1335,1588,740,668,373,719,384
ENSG00000240776,RP11-435F17.1,0,0,1,2,3,1,1
ENSG00000241889,RP11-435F17.3,11,3,22,21,7,15,8
ENSG00000240375,VPS26AP1,0,1,0,0,0,0,0
ENSG00000273394,RP11-255E6.6,7,13,21,4,18,20,6
ENSG00000184307,ZDHHC23,1603,714,2644,914,1280,4168,1370
ENSG00000163617,CCDC191,548,539,431,350,589,770,287
ENSG00000270880,RP11-255E6.5,3,2,1,0,0,1,2
ENSG00000151576,QTRT2,400,384,488,306,207,767,290
ENSG00000240912,RP11-274J15.2,0,0,0,0,0,0,0
ENSG00000151577,DRD3,0,6,2,3,0,7,0
ENSG00000241490,RP11-553L6.2,0,0,0,0,0,0,0
ENSG00000240487,RP11-553L6.3,0,0,1,0,0,0,0
ENSG00000174255,ZNF80,2,0,2,0,0,2,2
ENSG00000181847,TIGIT,0,6,4,6,2,7,2
ENSG00000181722,ZBTB20,356,33,42,131,2,64,41
ENSG00000241560,ZBTB20-AS1,2,3,1,0,0,2,1
ENSG00000242290,ZBTB20-AS5,0,0,0,0,0,0,0
ENSG00000241295,ZBTB20-AS2,0,0,0,0,0,0,0
ENSG00000264623,MIR4796,0,0,0,0,0,0,0
ENSG00000239946,ZBTB20-AS3,0,0,0,0,0,0,0
ENSG00000240002,YBX1P3,2,0,1,0,0,0,0
ENSG00000242767,ZBTB20-AS4,0,10,1,0,0,4,4
ENSG00000242880,RP11-190P13.2,1,0,6,1,1,0,2
ENSG00000244157,EIF4E2P2,0,0,0,0,0,0,0
ENSG00000172020,GAP43,18775,20425,36022,14612,29078,56392,27544
ENSG00000241596,RP11-326J18.1,0,0,2,0,0,3,0
ENSG00000185565,LSAMP,13734,11103,18877,11765,9705,23891,9477
ENSG00000243359,RN7SL815P,0,0,0,0,0,0,0
ENSG00000240922,LSAMP-AS1,2,0,0,0,2,0,0
ENSG00000241397,LINC00903,0,0,0,0,0,0,0
ENSG00000241156,RN7SL582P,0,0,0,1,0,0,0
ENSG00000198406,BZW1P2,6,22,31,22,13,14,2
ENSG00000243197,TUSC7,11,0,1,0,0,1,2
ENSG00000265433,MIR4447,0,0,0,0,0,0,0
ENSG00000274732,LINC00901,0,0,0,0,0,0,0
ENSG00000242385,LINC00901,8,0,0,2,0,0,0
ENSG00000200372,RNU5E-8P,0,0,0,0,0,3,1
ENSG00000243014,PTMAP8,6,3,3,0,3,2,0
ENSG00000206889,RNU6-1200P,2,0,0,0,0,0,0
ENSG00000239268,RP11-384F7.2,78,32,194,79,0,179,58
ENSG00000240393,RP11-768G7.1,13,0,2,0,0,0,0
ENSG00000241213,LINC02024,3,4,2,0,0,0,0
ENSG00000242816,RP11-768G7.3,0,0,0,0,0,0,0
ENSG00000243276,RP11-384F7.1,0,0,0,0,0,0,0
ENSG00000144847,IGSF11,1247,998,1795,715,1553,1807,871
ENSG00000239877,IGSF11-AS1,0,0,1,4,0,2,4
ENSG00000163424,C3orf30,0,1,0,1,0,0,0
ENSG00000114638,UPK1B,0,5,0,0,0,2,0
ENSG00000121578,B4GALT4,695,667,619,498,1038,796,399
ENSG00000240254,B4GALT4-AS1,0,0,0,0,0,0,0
ENSG00000031081,ARHGAP31,2091,1273,1740,896,792,1006,630
ENSG00000242829,RPS26P21,0,0,2,0,0,0,0
ENSG00000241155,ARHGAP31-AS1,4,0,1,0,16,2,0
ENSG00000207310,RNU6-1127P,0,0,0,0,0,0,0
ENSG00000176142,TMEM39A,482,329,357,267,613,527,229
ENSG00000163389,POGLUT1,723,493,841,524,525,1172,447
ENSG00000272662,RP11-190C22.8,4,1,0,4,3,8,0
ENSG00000113845,TIMMDC1,2099,1202,2369,1123,3450,2892,1665
ENSG00000121594,CD80,2,0,2,0,0,0,1
ENSG00000272967,RP11-190C22.9,0,0,0,0,0,0,0
ENSG00000144843,ADPRH,131,114,120,139,225,145,88
ENSG00000144837,PLA1A,1008,289,94,152,258,56,47
ENSG00000242052,RPL10P7,2,3,0,0,0,1,0
ENSG00000121577,POPDC2,65,77,85,27,127,75,25
ENSG00000138495,COX17,928,517,1054,642,944,1551,1022
ENSG00000183833,MAATS1,866,398,511,397,639,787,297
ENSG00000239994,RP11-169N13.4,1,0,1,0,0,0,0
ENSG00000144852,NR1I2,18,19,34,25,0,36,14
ENSG00000240471,PHBP8,0,2,1,1,1,0,0
ENSG00000082701,GSK3B,5613,3952,9494,4419,4965,12440,5235
ENSG00000239835,RP11-767L7.1,6,4,0,4,1,0,0
ENSG00000241546,RP11-767L7.2,0,0,1,0,0,0,0
ENSG00000242622,RP11-18H7.1,27,29,35,21,4,66,31
ENSG00000244308,RN7SL762P,5,3,11,0,0,2,0
ENSG00000244139,RN7SL397P,0,0,0,0,0,0,0
ENSG00000175697,GPR156,54,80,56,24,34,57,44
ENSG00000206721,Y_RNA,0,0,0,0,0,0,0
ENSG00000240882,RP11-174O3.1,2,2,1,1,0,1,1
ENSG00000163428,LRRC58,2314,1925,1802,1508,1971,2480,1102
ENSG00000240661,RP11-174O3.3,4,0,3,8,1,2,2
ENSG00000282950,RP11-174O3.6,0,1,0,0,0,0,0
ENSG00000242613,RP11-174O3.4,0,0,0,0,0,0,0
ENSG00000163430,FSTL1,4314,2265,1957,1497,1947,1697,1096
ENSG00000240774,RP11-359H3.4,0,0,0,0,0,0,0
ENSG00000244441,RP11-359H3.1,0,0,0,0,0,0,0
ENSG00000065518,NDUFB4,3663,2495,3915,1999,4399,5319,3210
ENSG00000113924,HGD,49,22,56,17,18,57,32
ENSG00000144840,RABL3,1716,1292,1921,998,1183,2511,995
ENSG00000240452,MTCO1P29,0,0,0,0,0,0,0
ENSG00000243257,MTCO2P29,0,0,0,0,0,0,0
ENSG00000153767,GTF2E1,517,298,630,292,395,852,480
ENSG00000213371,NAP1L1P3,3,1,2,3,0,3,2
ENSG00000243593,LINC02049,0,0,0,0,0,0,0
ENSG00000145087,STXBP5L,4124,2294,7776,3630,2989,10292,4612
ENSG00000270782,RP11-500K19.2,0,0,0,0,0,0,0
ENSG00000264477,MIR5682,0,0,0,0,0,0,0
ENSG00000243813,RP11-678L1.1,2,0,0,0,0,0,0
ENSG00000242103,RP11-10G15.4,3,0,0,1,0,2,0
ENSG00000051341,POLQ,124,32,79,47,21,121,50
ENSG00000242445,RPL7AP11,6,13,7,16,13,6,1
ENSG00000186103,ARGFX,1,0,1,0,0,0,0
ENSG00000163833,FBXO40,288,124,650,152,215,625,233
ENSG00000180353,HCLS1,708,709,266,772,443,301,149
ENSG00000243544,RN7SL172P,2,2,0,2,0,2,0
ENSG00000222057,RNU4-62P,0,0,0,1,0,0,0
ENSG00000173230,GOLGB1,6916,4838,6877,4912,5738,9722,3987
ENSG00000173226,IQCB1,859,706,1089,627,1309,1984,867
ENSG00000145088,EAF2,129,207,176,97,56,240,142
ENSG00000163406,SLC15A2,1463,2210,2031,997,509,1143,813
ENSG00000145103,ILDR1,3,0,4,6,0,6,6
ENSG00000202388,Y_RNA,0,0,0,0,0,0,0
ENSG00000114013,CD86,102,139,59,209,90,54,65
ENSG00000036828,CASR,2,10,3,0,1,4,3
ENSG00000240236,HNRNPA1P23,0,0,0,0,0,1,0
ENSG00000121552,CSTA,4,6,2,12,9,34,4
ENSG00000160124,CCDC58,320,279,274,144,517,448,197
ENSG00000114023,FAM162A,3739,3661,4149,2339,4121,6596,3473
ENSG00000196981,WDR5B,240,128,119,135,255,287,93
ENSG00000272758,RP11-299J3.8,43,21,16,17,14,18,12
ENSG00000242531,RP11-299J3.6,0,0,0,0,0,0,0
ENSG00000114030,KPNA1,2945,2320,4149,2095,3287,5486,2313
ENSG00000275348,RP11-592P9.3,1,0,0,0,0,0,0
ENSG00000138496,PARP9,1350,589,507,694,910,621,506
ENSG00000163840,DTX3L,1139,381,379,496,477,370,319
ENSG00000173200,PARP15,38,26,27,18,2,30,6
ENSG00000243918,EIF4BP8,1,0,0,0,0,0,0
ENSG00000173193,PARP14,1509,1495,850,1140,1112,1125,933
ENSG00000169087,HSPBAP1,489,492,438,252,682,633,301
ENSG00000138463,DIRC2,706,543,622,361,261,757,349
ENSG00000273033,LINC02035,765,468,1165,581,549,1450,366
ENSG00000082684,SEMA5B,963,455,1873,787,751,2167,1340
ENSG00000065485,PDIA5,175,92,165,103,172,186,124
ENSG00000121542,SEC22A,609,447,625,373,693,1006,470
ENSG00000273454,RP11-797D24.3,24,12,16,6,0,41,4
ENSG00000173175,ADCY5,4368,2911,9054,3867,4469,9523,5073
ENSG00000206527,HACD2,3045,1751,4017,1746,2601,4596,2035
ENSG00000239523,MYLK-AS1,43,16,31,38,56,67,23
ENSG00000065534,MYLK,2718,2305,4194,2045,1917,4340,2174
ENSG00000250174,MYLK-AS2,3,2,9,3,0,5,0
ENSG00000273123,RP11-9N20.3,23,34,24,37,26,10,8
ENSG00000207002,SNORA5,0,0,0,0,0,0,0
ENSG00000175455,CCDC14,2432,1642,2175,1643,1732,4106,1778
ENSG00000065371,ROPN1,6,4,15,2,34,21,12
ENSG00000160145,KALRN,12683,6609,25992,9964,9733,29123,12205
ENSG00000266383,MIR5002,0,0,0,0,0,0,0
ENSG00000240622,RPL7P15,10,0,0,2,0,6,0
ENSG00000276656,MIR6083,0,0,0,0,0,0,0
ENSG00000252751,RNU6-143P,1,1,1,0,0,6,1
ENSG00000114491,UMPS,728,321,781,373,455,1111,400
ENSG00000265981,MIR544B,0,0,0,0,0,0,0
ENSG00000242199,RP11-71H17.1,0,0,0,0,0,1,0
ENSG00000082781,ITGB5,1907,978,1562,811,1297,1202,885
ENSG00000244286,ITGB5-AS1,1,0,0,2,0,0,0
ENSG00000280042,RP11-71H17.8,2,0,1,0,0,0,0
ENSG00000243986,ENO1P3,0,0,2,0,0,0,0
ENSG00000173702,MUC13,2,11,6,2,0,11,0
ENSG00000173706,HEG1,2838,1070,2915,2152,1369,2212,1494
ENSG00000252642,RNA5SP137,0,0,0,0,0,0,0
ENSG00000221955,SLC12A8,581,144,727,277,329,745,434
ENSG00000199327,RNU6-230P,0,0,0,0,0,0,0
ENSG00000264986,MIR5092,0,0,0,0,0,0,0
ENSG00000163848,ZNF148,2267,1607,2407,1422,2110,3290,1492
ENSG00000229048,DUTP1,0,0,0,0,0,3,0
ENSG00000243508,RP11-775J23.2,4,0,0,0,0,2,0
ENSG00000252953,RNU6-232P,0,0,0,0,0,0,0
ENSG00000114520,SNX4,1566,1545,1928,1104,1727,3499,1376
ENSG00000201800,Y_RNA,0,0,0,0,0,0,0
ENSG00000252965,Y_RNA,2,1,0,2,3,0,0
ENSG00000144909,OSBPL11,1474,1033,895,603,486,1150,519
ENSG00000243072,GS1-388B5.2,0,0,0,0,0,0,0
ENSG00000242001,GS1-388B5.1,0,0,0,0,0,0,0
ENSG00000234458,OR7E130P,0,0,0,0,0,0,0
ENSG00000243429,OR7E29P,17,12,0,2,24,16,15
ENSG00000228963,OR7E93P,1,0,0,0,0,0,0
ENSG00000239978,OR7E53P,0,0,0,0,0,0,0
ENSG00000179170,OR7E97P,0,0,0,0,0,0,0
ENSG00000239432,GS1-388B5.8,0,0,0,0,0,0,0
ENSG00000272840,RP11-379B18.6,2,1,4,0,0,0,0
ENSG00000239804,RP11-379B18.1,4,6,7,6,0,1,2
ENSG00000221737,MIR548I1,0,0,0,1,0,0,0
ENSG00000242229,RPS3AP14,5,3,0,1,0,3,2
ENSG00000241346,SNRPCP11,0,0,0,0,0,0,0
ENSG00000241288,RP11-379B18.5,167,59,128,76,105,133,41
ENSG00000241278,ENPP7P4,109,95,141,58,71,201,52
ENSG00000248787,RP11-666A20.4,8,1,2,0,0,5,3
ENSG00000171084,FAM86JP,76,63,90,27,43,100,62
ENSG00000189366,ALG1L,37,48,43,8,63,11,37
ENSG00000241439,RP11-666A20.3,4,4,11,7,0,0,3
ENSG00000114547,ROPN1B,69,92,95,42,43,41,78
ENSG00000114544,SLC41A3,5385,2924,6949,2811,4527,7698,3831
ENSG00000248607,RP11-158I23.1,0,0,0,0,0,0,0
ENSG00000250012,RP11-124N2.1,17,14,18,14,6,26,18
ENSG00000144908,ALDH1L1,5423,4300,3646,1732,1059,1518,1453
ENSG00000250218,ALDH1L1-AS1,12,8,5,0,0,6,0
ENSG00000272020,RNU1-30P,0,0,0,0,0,1,0
ENSG00000246022,ALDH1L1-AS2,143,302,208,141,65,177,146
ENSG00000250934,RP11-71E19.1,62,59,62,26,55,86,38
ENSG00000251448,RP11-71E19.2,2,3,1,0,0,1,0
ENSG00000163884,KLF15,1515,1114,1104,583,1072,870,496
ENSG00000249833,CCDC37-AS1,0,0,4,0,0,0,0
ENSG00000163885,CFAP100,18,9,16,3,14,46,20
ENSG00000279328,RP11-203H19.2,10,7,3,8,4,21,4
ENSG00000070476,ZXDC,645,322,814,308,522,1025,376
ENSG00000159650,UROC1,23,19,26,6,42,43,16
ENSG00000180767,CHST13,4,16,23,1,10,49,8
ENSG00000180697,C3orf22,5,0,0,2,0,4,0
ENSG00000201968,RNA5SP138,0,0,0,0,0,0,0
ENSG00000283374,TXNRD3NB,0,0,0,0,0,0,0
ENSG00000197763,TXNRD3,100,151,92,81,54,109,74
ENSG00000248557,RP11-390G14.1,5,1,7,7,11,10,9
ENSG00000198284,NUP210P1,1,0,4,0,0,0,0
ENSG00000248850,RP11-605F14.2,2,0,6,0,0,8,0
ENSG00000159685,CHCHD6,1257,835,1778,655,1201,2552,1567
ENSG00000249558,RCC2P4,0,0,0,0,0,0,0
ENSG00000280053,RP11-61K12.2,71,82,94,74,75,100,46
ENSG00000114554,PLXNA1,6927,2828,14880,4213,4413,13130,7258
ENSG00000214324,C3orf56,0,0,0,0,0,0,0
ENSG00000212556,Y_RNA,0,0,0,0,0,0,1
ENSG00000243016,RP11-305F5.2,0,1,0,0,0,0,0
ENSG00000201288,RNU6-1047P,0,0,0,0,0,0,0
ENSG00000239620,RP11-88I21.1,1,4,0,0,1,0,0
ENSG00000244215,LINC02016,3,1,16,2,0,9,3
ENSG00000239921,LINC01471,6,1,2,5,0,0,6
ENSG00000240562,RP11-59J16.2,0,0,0,0,0,0,0
ENSG00000282975,LINC02034,1,0,0,0,1,5,0
ENSG00000282860,RP11-153F10.2,11,2,16,13,94,7,8
ENSG00000163870,TPRA1,1011,549,1413,590,1034,1360,888
ENSG00000275067,MIR6825,0,0,0,0,0,0,0
ENSG00000276083,MIR7976,0,0,0,0,0,0,0
ENSG00000073111,MCM2,426,204,517,224,345,583,290
ENSG00000114631,PODXL2,3887,3460,7698,2798,4028,10237,4686
ENSG00000114626,ABTB1,3413,1924,6851,2275,5939,7809,4478
ENSG00000074416,MGLL,12700,10235,22482,8579,6869,25992,11593
ENSG00000187715,KBTBD12,346,330,489,219,199,779,251
ENSG00000201210,RNA5SP139,0,0,1,0,0,0,1
ENSG00000058262,SEC61A1,5127,3622,5123,2594,4367,5681,2581
ENSG00000175792,RUVBL1,889,526,1096,579,600,1313,620
ENSG00000222627,RNU2-37P,0,0,0,0,0,0,0
ENSG00000239608,RUVBL1-AS1,0,0,5,1,0,4,3
ENSG00000212344,RNU6-823P,0,0,0,0,0,0,0
ENSG00000132394,EEFSEC,709,433,1013,422,703,1097,532
ENSG00000179407,DNAJB8,0,0,0,1,0,0,0
ENSG00000242049,DNAJB8-AS1,0,0,0,0,0,0,0
ENSG00000179348,GATA2,265,164,373,219,264,323,208
ENSG00000244300,GATA2-AS1,42,7,51,42,79,28,35
ENSG00000239405,TMED10P2,3,0,1,1,1,5,1
ENSG00000198685,LINC01565,0,0,6,2,0,0,0
ENSG00000163902,RPN1,5621,3029,6629,2961,6260,7306,4005
ENSG00000277250,Metazoa_SRP,4,4,14,0,0,3,0
ENSG00000242551,POU5F1P6,4,1,20,8,2,4,0
ENSG00000207130,SNORA24,0,0,0,0,0,0,0
ENSG00000075785,RAB7A,14435,8961,16858,7883,12090,21164,12183
ENSG00000239503,MARK2P8,5,0,2,4,0,2,0
ENSG00000242992,FTH1P4,11,13,16,7,5,6,0
ENSG00000244232,RN7SL698P,0,0,0,0,0,0,0
ENSG00000239483,RPS15AP16,6,0,2,0,0,1,0
ENSG00000244065,MARK2P17,0,0,0,0,0,4,0
ENSG00000243022,MARK3P3,1,0,1,1,0,2,0
ENSG00000242062,MARK2P6,0,0,0,0,0,0,0
ENSG00000261159,RP11-723O4.9,85,45,37,37,94,84,58
ENSG00000231305,RP11-723O4.2,57,19,33,15,42,39,38
ENSG00000250796,RP11-723O4.3,1,2,0,0,0,1,0
ENSG00000177646,ACAD9,1547,1035,2251,957,1645,2818,1257
ENSG00000114656,KIAA1257,36,18,96,39,15,115,48
ENSG00000279507,RP11-723O4.7,10,2,14,4,6,16,1
ENSG00000187695,RP11-723O4.6,65,26,125,39,51,113,56
ENSG00000114654,EFCC1,84,52,206,68,155,139,115
ENSG00000249505,RP11-434H6.2,0,0,1,0,1,1,0
ENSG00000169704,GP9,2,0,4,6,2,3,0
ENSG00000172780,RAB43,253,149,324,170,140,303,176
ENSG00000273174,RP11-434H6.6,16,8,6,1,0,2,2
ENSG00000240682,ISY1,1201,875,1178,578,1315,1699,779
ENSG00000273437,RP11-434H6.7,134,245,83,52,169,124,97
ENSG00000169714,CNBP,12458,12620,11696,7251,15501,14974,8450
ENSG00000241673,RPS27P12,0,0,0,0,0,0,0
ENSG00000181789,COPG1,7028,4010,10192,4419,7417,11402,5575
ENSG00000278658,MIR6826,0,0,0,0,0,0,0
ENSG00000183624,HMCES,3393,2425,4210,2075,4195,4816,2698
ENSG00000184897,H1FX,2030,1098,3118,1168,1661,3087,2061
ENSG00000206417,H1FX-AS1,111,93,235,71,482,221,148
ENSG00000248916,NUP210P3,1,0,1,2,0,0,1
ENSG00000270492,RP13-685P2.8,2,0,5,6,0,3,2
ENSG00000270773,RP13-685P2.7,0,37,0,8,0,15,7
ENSG00000244932,RP11-529F4.1,4,0,11,2,0,10,3
ENSG00000251474,RPL32P3,510,222,744,427,337,949,345
ENSG00000207088,SNORA7B,3,5,3,0,0,0,1
ENSG00000172771,EFCAB12,135,52,118,85,124,162,53
ENSG00000129071,MBD4,1640,1137,1618,1060,1977,2495,1088
ENSG00000163913,IFT122,2933,1008,4103,1330,2503,3730,2229
ENSG00000163914,RHO,24,6,96,3,0,112,57
ENSG00000178804,H1FOO,0,0,0,0,0,1,0
ENSG00000004399,PLXND1,3114,1540,6653,2904,2972,6042,3698
ENSG00000239437,RN7SL752P,1,0,1,0,0,0,0
ENSG00000248659,RP11-263I1.1,2,0,4,0,0,0,0
ENSG00000172765,TMCC1,2129,1340,3174,1577,1984,3725,1588
ENSG00000202412,RNY3P13,0,0,0,0,0,0,0
